province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
海南,2025,综合,本科批,480,692.0,692,54,2130,2077-2130
海南,2025,综合,本科批,480,691.0,691,56,2186,2131-2186
海南,2025,综合,本科批,480,690.0,690,43,2229,2187-2229
海南,2025,综合,本科批,480,689.0,689,45,2274,2230-2274
海南,2025,综合,本科批,480,688.0,688,62,2336,2275-2336
海南,2025,综合,本科批,480,687.0,687,43,2379,2337-2379
海南,2025,综合,本科批,480,686.0,686,50,2429,2380-2429
海南,2025,综合,本科批,480,685.0,685,54,2483,2430-2483
海南,2025,综合,本科批,480,684.0,684,71,2554,2484-2554
海南,2025,综合,本科批,480,683.0,683,43,2597,2555-2597
海南,2025,综合,本科批,480,682.0,682,60,2657,2598-2657
海南,2025,综合,本科批,480,681.0,681,56,2713,2658-2713
海南,2025,综合,本科批,480,680.0,680,61,2774,2714-2774
海南,2025,综合,本科批,480,679.0,679,65,2839,2775-2839
海南,2025,综合,本科批,480,678.0,678,64,2903,2840-2903
海南,2025,综合,本科批,480,677.0,677,59,2962,2904-2962
海南,2025,综合,本科批,480,676.0,676,67,3029,2963-3029
海南,2025,综合,本科批,480,675.0,675,63,3092,3030-3092
海南,2025,综合,本科批,480,674.0,674,65,3157,3093-3157
海南,2025,综合,本科批,480,673.0,673,64,3221,3158-3221
海南,2025,综合,本科批,480,672.0,672,68,3289,3222-3289
海南,2025,综合,本科批,480,671.0,671,67,3356,3290-3356
海南,2025,综合,本科批,480,670.0,670,92,3448,3357-3448
海南,2025,综合,本科批,480,669.0,669,60,3508,3449-3508
海南,2025,综合,本科批,480,668.0,668,79,3587,3509-3587
海南,2025,综合,本科批,480,667.0,667,73,3660,3588-3660
海南,2025,综合,本科批,480,666.0,666,86,3746,3661-3746
海南,2025,综合,本科批,480,665.0,665,78,3824,3747-3824
海南,2025,综合,本科批,480,664.0,664,74,3898,3825-3898
海南,2025,综合,本科批,480,663.0,663,86,3984,3899-3984
海南,2025,综合,本科批,480,662.0,662,78,4062,3985-4062
海南,2025,综合,本科批,480,661.0,661,89,4151,4063-4151
海南,2025,综合,本科批,480,660.0,660,87,4238,4152-4238
海南,2025,综合,本科批,480,659.0,659,76,4314,4239-4314
海南,2025,综合,本科批,480,658.0,658,92,4406,4315-4406
海南,2025,综合,本科批,480,657.0,657,77,4483,4407-4483
