province,year,batch,category,university_code,university_name,major_group,major_group,major_code,major_name,major_note,subject_req,plan_count,duration,tuition
上海,2025,本科普通批,综合,499,杭州师范大学,49904,04,11,机械设计制造及其自动化,,物理和化学,4,4.0,6000.0
上海,2025,本科普通批,综合,499,杭州师范大学,49901,01,1,化学类,"含应用化学、化学(师范)专业。入学后一学期内专业分流,可自主选择专业类内任一专业",物理和化学,3,4.0,5300.0
上海,2025,本科普通批,综合,499,杭州师范大学,49904,04,13,环境工程,,物理和化学,3,4.0,6000.0
上海,2025,本科普通批,综合,499,杭州师范大学,49902,02,7,软件工程,,物理和化学,4,4.0,6900.0
上海,2025,本科普通批,综合,499,杭州师范大学,49901,01,2,高分子材料与工程,,物理和化学,4,4.0,6000.0
上海,2025,本科普通批,综合,499,杭州师范大学,49902,02,5,电子信息工程,,物理和化学,4,4.0,6900.0
上海,2025,本科普通批,综合,499,杭州师范大学,49903,03,9,公共管理类,"含行政管理、公共事业管理(卫生事业管理方向)、健康服务与管理专业。入学后一学期内专业分流,可自主选择专业类内任一专业",不限科目,1,4.0,5300.0
上海,2025,本科普通批,综合,499,杭州师范大学,49903,03,10,广播电视编导,,不限科目,4,4.0,9000.0
上海,2025,本科普通批,综合,499,杭州师范大学,49904,04,12,工业设计,,物理和化学,2,4.0,6000.0
上海,2025,本科普通批,综合,499,杭州师范大学,49901,01,3,制药工程,,物理和化学,3,4.0,6000.0
上海,2025,本科普通批,综合,499,杭州师范大学,49902,02,6,计算机科学与技术,入学后还可自主选择金融信息服务方向,物理和化学,4,4.0,6900.0
上海,2025,本科普通批,综合,499,杭州师范大学,49903,03,8,社会工作,,不限科目,1,4.0,5300.0
上海,2025,本科普通批,综合,499,杭州师范大学,49901,01,4,药学,,物理和化学,4,4.0,6900.0
上海,2025,本科普通批,综合,545,合肥城市学院,54501,01,1,城市管理,,不限科目,2,4.0,21200.0
上海,2025,本科普通批,综合,545,合肥城市学院,54502,02,2,城乡规划,,物理,2,4.0,22700.0
上海,2025,本科普通批,综合,545,合肥城市学院,54503,03,4,智能建造,,物理和化学,4,4.0,22700.0
上海,2025,本科普通批,综合,545,合肥城市学院,54503,03,3,建筑环境与能源应用工程,,物理和化学,4,4.0,22700.0
上海,2025,本科普通批,综合,531,合肥工业大学,53102,02,6,微电子科学与工程,,物理和化学,3,4.0,6050.0
上海,2025,本科普通批,综合,531,合肥工业大学,53103,03,8,国际经济与贸易(中外合作办学),在校期间不得申请转专业,不限科目,4,4.0,50000.0
上海,2025,本科普通批,综合,531,合肥工业大学,53101,01,1,数字经济,,物理,3,4.0,5500.0
上海,2025,本科普通批,综合,531,合肥工业大学,53102,02,3,量子信息科学(创新实验班),体检要求详见学校招生章程,物理和化学,3,4.0,5500.0
上海,2025,本科普通批,综合,531,合肥工业大学,53102,02,4,车辆工程,,物理和化学,3,4.0,6050.0
上海,2025,本科普通批,综合,531,合肥工业大学,53101,01,2,大数据管理与应用,体检要求详见学校招生章程,物理,3,4.0,6600.0
上海,2025,本科普通批,综合,531,合肥工业大学,53102,02,5,电气工程及其自动化,,物理和化学,4,4.0,5500.0
上海,2025,本科普通批,综合,531,合肥工业大学,53102,02,7,计算机科学与技术,体检要求详见学校招生章程,物理和化学,4,4.0,6050.0
上海,2025,本科普通批,综合,284,河北地质大学,28401,01,4,公共管理类,含行政管理、劳动与社会保障专业,不限科目,2,4.0,4600.0
上海,2025,本科普通批,综合,284,河北地质大学,28403,03,7,计算机科学与技术,"校企深度合作办学。学费暂定,最终以河北省发改委批复为准",物理和化学,2,4.0,15000.0
上海,2025,本科普通批,综合,284,河北地质大学,28402,02,6,环境工程,,物理和化学,2,4.0,4900.0
上海,2025,本科普通批,综合,284,河北地质大学,28401,01,2,广告学,,不限科目,2,4.0,4600.0
上海,2025,本科普通批,综合,284,河北地质大学,28402,02,5,土木工程,,物理和化学,2,4.0,4900.0
上海,2025,本科普通批,综合,284,河北地质大学,28401,01,3,工商管理类,财会方向。含会计学、审计学专业,不限科目,4,4.0,5060.0
上海,2025,本科普通批,综合,284,河北地质大学,28401,01,1,法语,,不限科目,2,4.0,4900.0
上海,2025,本科普通批,综合,283,河北工程大学,28301,01,1,工商管理,,不限科目,2,4.0,4600.0
上海,2025,本科普通批,综合,283,河北工程大学,28302,02,4,新能源科学与工程,,物理和化学,2,4.0,4900.0
上海,2025,本科普通批,综合,283,河北工程大学,28302,02,5,土木工程,,物理和化学,2,4.0,5300.0
上海,2025,本科普通批,综合,283,河北工程大学,28301,01,2,会计学,,不限科目,2,4.0,5000.0
上海,2025,本科普通批,综合,283,河北工程大学,28302,02,3,车辆工程,,物理和化学,2,4.0,5300.0
上海,2025,本科普通批,综合,266,河北工业大学,26601,01,1,机械设计制造及其自动化,,物理和化学,2,4.0,5800.0
上海,2025,本科普通批,综合,266,河北工业大学,26602,02,4,材料物理(中外合作办学),"电子信息材料方向。河北工业大学亚利桑那工业学院招生专业。教学语种为英语,培养模式为“4+0”(四年全部在国内)",物理和化学,2,4.0,70000.0
上海,2025,本科普通批,综合,266,河北工业大学,26601,01,2,机器人工程,,物理和化学,2,4.0,5800.0
上海,2025,本科普通批,综合,266,河北工业大学,26601,01,3,智能建造,,物理和化学,2,4.0,5800.0
上海,2025,本科普通批,综合,297,河北环境工程学院,29701,01,4,会展经济与管理,,不限科目,3,4.0,4600.0
上海,2025,本科普通批,综合,297,河北环境工程学院,29701,01,3,物流管理,,不限科目,3,4.0,4600.0
上海,2025,本科普通批,综合,297,河北环境工程学院,29702,02,7,环境生态工程,,物理和化学,3,4.0,5390.0
上海,2025,本科普通批,综合,297,河北环境工程学院,29702,02,5,数据科学与大数据技术,,物理和化学,3,4.0,4900.0
上海,2025,本科普通批,综合,297,河北环境工程学院,29702,02,6,环境科学与工程,,物理和化学,3,4.0,4900.0
上海,2025,本科普通批,综合,297,河北环境工程学院,29701,01,1,网络与新媒体,,不限科目,3,4.0,4600.0
上海,2025,本科普通批,综合,297,河北环境工程学院,29701,01,2,国际商务,,不限科目,3,4.0,4600.0
上海,2025,本科普通批,综合,298,河北建筑工程学院,29803,03,4,计算机科学与技术,,物理和化学,1,4.0,5390.0
上海,2025,本科普通批,综合,298,河北建筑工程学院,29803,03,5,土木工程,,物理和化学,1,4.0,5390.0
上海,2025,本科普通批,综合,298,河北建筑工程学院,29803,03,3,能源动力类,含能源与动力工程、新能源科学与工程、建筑环境与能源应用工程专业,物理和化学,1,4.0,4900.0
上海,2025,本科普通批,综合,298,河北建筑工程学院,29802,02,2,财务管理,,物理,2,4.0,4600.0
上海,2025,本科普通批,综合,298,河北建筑工程学院,29801,01,1,建筑学,,不限科目,1,5.0,5390.0
上海,2025,本科普通批,综合,302,河北石油职业技术大学,30202,02,5,人工智能工程技术,,物理,3,4.0,4900.0
上海,2025,本科普通批,综合,302,河北石油职业技术大学,30201,01,3,酒店管理,,不限科目,3,4.0,4600.0
上海,2025,本科普通批,综合,302,河北石油职业技术大学,30201,01,1,大数据与会计,,不限科目,3,4.0,4600.0
上海,2025,本科普通批,综合,302,河北石油职业技术大学,30202,02,4,电子信息工程技术,,物理,5,4.0,4900.0
上海,2025,本科普通批,综合,302,河北石油职业技术大学,30201,01,2,市场营销,,不限科目,2,4.0,4600.0
上海,2025,本科普通批,综合,291,河北外国语学院,29101,01,1,德语,教学方向为国际商务方向,不限科目,2,4.0,25000.0
上海,2025,本科普通批,综合,291,河北外国语学院,29101,01,2,审计学,,不限科目,2,4.0,19000.0
上海,2025,本科普通批,综合,286,河北医科大学,28603,03,5,医学检验技术,,物理和化学和生物学,3,4.0,5200.0
上海,2025,本科普通批,综合,286,河北医科大学,28602,02,2,药学类,含药学、药物制剂、药物分析、药物化学专业,物理和化学,4,4.0,5200.0
上海,2025,本科普通批,综合,286,河北医科大学,28601,01,1,护理学,,生物学,3,4.0,5200.0
上海,2025,本科普通批,综合,286,河北医科大学,28603,03,4,临床医学,,物理和化学和生物学,3,5.0,5700.0
上海,2025,本科普通批,综合,286,河北医科大学,28602,02,3,临床药学,,物理和化学,2,5.0,5200.0
上海,2025,本科普通批,综合,816,河池学院,81601,01,2,制药工程,无色盲、色弱,物理和化学,3,4.0,4600.0
上海,2025,本科普通批,综合,816,河池学院,81601,01,1,人工智能,,物理和化学,2,4.0,4600.0
上海,2025,本科普通批,综合,424,河海大学,42403,03,10,智能科学与技术,,物理和化学,2,4.0,6380.0
上海,2025,本科普通批,综合,424,河海大学,42402,02,4,信息管理与信息系统,,物理,2,4.0,5720.0
上海,2025,本科普通批,综合,424,河海大学,42403,03,6,电气工程及其自动化,,物理和化学,2,4.0,6380.0
上海,2025,本科普通批,综合,424,河海大学,42404,04,15,机械工程(中外合作办学),,物理和化学,2,4.0,58000.0
上海,2025,本科普通批,综合,424,河海大学,42401,01,2,人力资源管理,,不限科目,2,4.0,5720.0
上海,2025,本科普通批,综合,424,河海大学,42402,02,3,金融工程,,物理,2,4.0,5200.0
上海,2025,本科普通批,综合,424,河海大学,42403,03,11,水利水电工程,,物理和化学,3,4.0,6380.0
上海,2025,本科普通批,综合,424,河海大学,42403,03,9,物联网工程,,物理和化学,2,4.0,6380.0
上海,2025,本科普通批,综合,424,河海大学,42403,03,8,计算机科学与技术,,物理和化学,3,4.0,6380.0
上海,2025,本科普通批,综合,424,河海大学,42401,01,1,英语(全球胜任力与国际水生态文明创新班),,不限科目,2,4.0,5200.0
上海,2025,本科普通批,综合,424,河海大学,42404,04,16,土木工程(中外合作办学),,物理和化学,2,4.0,58000.0
上海,2025,本科普通批,综合,424,河海大学,42403,03,12,水文与水资源工程,,物理和化学,3,4.0,6380.0
上海,2025,本科普通批,综合,424,河海大学,42403,03,7,机器人工程,,物理和化学,2,4.0,5800.0
上海,2025,本科普通批,综合,424,河海大学,42403,03,5,机械工程,,物理和化学,2,4.0,5800.0
上海,2025,本科普通批,综合,424,河海大学,42403,03,14,船舶与海洋工程,,物理和化学,1,4.0,5800.0
上海,2025,本科普通批,综合,424,河海大学,42403,03,13,港口航道与海岸工程,,物理和化学,2,4.0,6380.0
上海,2025,本科普通批,综合,694,河南财经政法大学,69401,01,2,法学,,不限科目,2,4.0,4800.0
上海,2025,本科普通批,综合,694,河南财经政法大学,69401,01,1,金融学,,不限科目,2,4.0,4800.0
上海,2025,本科普通批,综合,694,河南财经政法大学,69401,01,3,会计学,,不限科目,2,4.0,4800.0
上海,2025,本科普通批,综合,694,河南财经政法大学,69402,02,4,管理科学与工程类,含工程管理、工程造价专业,物理,2,4.0,4400.0
上海,2025,本科普通批,综合,694,河南财经政法大学,69403,03,5,统计学类,含统计学、应用统计学(风险管理与精算方向)专业,物理和化学,2,4.0,5000.0
上海,2025,本科普通批,综合,704,河南财政金融学院,70401,01,1,财务管理,,不限科目,2,4.0,4400.0
上海,2025,本科普通批,综合,704,河南财政金融学院,70401,01,2,审计学,,不限科目,2,4.0,4400.0
上海,2025,本科普通批,综合,698,河南城建学院,69801,01,2,财务管理,,不限科目,5,4.0,4400.0
上海,2025,本科普通批,综合,698,河南城建学院,69801,01,1,城乡规划,,不限科目,5,5.0,5000.0
上海,2025,本科普通批,综合,691,河南大学,69102,02,2,经济学类,含经济学、金融学、财政学专业,不限科目,4,4.0,5060.0
上海,2025,本科普通批,综合,691,河南大学,69105,05,13,软件工程(科学与工程可视化),"试点开展复合交叉“2+2”育人新模式,由物理与电子学院牵头管理",物理和化学,5,4.0,15000.0
上海,2025,本科普通批,综合,691,河南大学,69104,04,11,数学类,含数学与应用数学(师范)、信息与计算科学、统计学、金融数学专业,物理和化学,3,4.0,5750.0
上海,2025,本科普通批,综合,691,河南大学,69102,02,5,翻译,,不限科目,3,4.0,4400.0
上海,2025,本科普通批,综合,691,河南大学,69102,02,7,工商管理,,不限科目,3,4.0,4400.0
上海,2025,本科普通批,综合,691,河南大学,69101,01,1,中国语言文学类,师范类。含汉语言文学、汉语国际教育专业,历史,4,4.0,5060.0
上海,2025,本科普通批,综合,691,河南大学,69106,06,14,国际经济与贸易(中外合作办学),中澳合作,不限科目,6,4.0,25000.0
上海,2025,本科普通批,综合,691,河南大学,69102,02,9,公共管理类,含行政管理、劳动与社会保障专业,不限科目,3,4.0,4400.0
上海,2025,本科普通批,综合,691,河南大学,69102,02,6,应用心理学,师范类,不限科目,5,4.0,5000.0
上海,2025,本科普通批,综合,691,河南大学,69107,07,16,计算机科学与技术(中外合作办学),中澳合作,物理和化学,4,4.0,25000.0
上海,2025,本科普通批,综合,691,河南大学,69103,03,10,地理科学类,含地理科学(师范)、地理信息科学、人文地理与城乡规划专业,地理,4,4.0,5750.0
上海,2025,本科普通批,综合,691,河南大学,69102,02,8,会计学(大数据会计),,不限科目,4,4.0,5060.0
上海,2025,本科普通批,综合,691,河南大学,69106,06,15,会计学(中外合作办学),中澳合作,不限科目,6,4.0,25000.0
上海,2025,本科普通批,综合,691,河南大学,69102,02,3,法学,,不限科目,2,4.0,5060.0
上海,2025,本科普通批,综合,691,河南大学,69104,04,12,生物科学,师范类,物理和化学,3,4.0,5750.0
上海,2025,本科普通批,综合,691,河南大学,69102,02,4,教育学,,不限科目,2,4.0,5060.0
上海,2025,本科普通批,综合,702,河南工程学院,70201,01,2,电子商务,,不限科目,3,4.0,4400.0
上海,2025,本科普通批,综合,702,河南工程学院,70201,01,1,财务管理,,不限科目,2,4.0,4400.0
上海,2025,本科普通批,综合,685,河南工业大学,68503,03,15,机器人工程,,物理和化学,1,4.0,9000.0
上海,2025,本科普通批,综合,685,河南工业大学,68501,01,10,会计学,,不限科目,8,4.0,4400.0
上海,2025,本科普通批,综合,685,河南工业大学,68503,03,13,电气工程及其自动化,,物理和化学,1,4.0,9000.0
上海,2025,本科普通批,综合,685,河南工业大学,68502,02,11,数学与应用数学,,物理和化学,1,4.0,5000.0
上海,2025,本科普通批,综合,685,河南工业大学,68504,04,17,生物技术(中外合作办学),,物理和化学,10,4.0,18000.0
上海,2025,本科普通批,综合,685,河南工业大学,68501,01,4,国际经济与贸易,,不限科目,2,4.0,4400.0
上海,2025,本科普通批,综合,685,河南工业大学,68503,03,12,测控技术与仪器,,物理和化学,1,4.0,9000.0
上海,2025,本科普通批,综合,685,河南工业大学,68503,03,16,空间信息与数字技术,,物理和化学,2,4.0,9000.0
上海,2025,本科普通批,综合,685,河南工业大学,68501,01,8,新闻学,,不限科目,4,4.0,4400.0
上海,2025,本科普通批,综合,685,河南工业大学,68501,01,2,财政学,,不限科目,2,4.0,4400.0
上海,2025,本科普通批,综合,685,河南工业大学,68501,01,1,经济学,,不限科目,2,4.0,4400.0
上海,2025,本科普通批,综合,685,河南工业大学,68501,01,3,金融学,,不限科目,2,4.0,4840.0
上海,2025,本科普通批,综合,685,河南工业大学,68501,01,7,翻译,,不限科目,2,4.0,4400.0
上海,2025,本科普通批,综合,685,河南工业大学,68501,01,5,法学,,不限科目,4,4.0,4840.0
上海,2025,本科普通批,综合,685,河南工业大学,68501,01,9,网络与新媒体,,不限科目,4,4.0,4400.0
上海,2025,本科普通批,综合,685,河南工业大学,68503,03,14,通信工程,,物理和化学,4,4.0,9000.0
上海,2025,本科普通批,综合,685,河南工业大学,68501,01,6,英语,,不限科目,2,4.0,4400.0
上海,2025,本科普通批,综合,685,河南工业大学,68504,04,18,物联网工程(中外合作办学),,物理和化学,12,4.0,18000.0
上海,2025,本科普通批,综合,685,河南工业大学,68504,04,19,食品科学与工程(中外合作办学),,物理和化学,8,4.0,18000.0
上海,2025,本科普通批,综合,686,河南科技大学,68601,01,2,英语,,不限科目,2,4.0,4400.0
上海,2025,本科普通批,综合,686,河南科技大学,68601,01,1,国际经济与贸易,,不限科目,2,4.0,4400.0
上海,2025,本科普通批,综合,683,河南理工大学,68305,05,6,金融学,,不限科目,2,4.0,4400.0
上海,2025,本科普通批,综合,683,河南理工大学,68301,01,1,通信工程,,物理和化学,2,4.0,5500.0
上海,2025,本科普通批,综合,683,河南理工大学,68305,05,7,会计学,,不限科目,2,4.0,4800.0
上海,2025,本科普通批,综合,683,河南理工大学,68306,06,8,工业工程,,物理,2,4.0,5000.0
上海,2025,本科普通批,综合,683,河南理工大学,68304,04,5,土木工程,,物理和化学,2,4.0,5000.0
上海,2025,本科普通批,综合,683,河南理工大学,68302,02,2,机械设计制造及其自动化,,物理和化学,2,4.0,5500.0
上海,2025,本科普通批,综合,683,河南理工大学,68303,03,4,材料科学与工程,,物理和化学,2,4.0,5000.0
上海,2025,本科普通批,综合,683,河南理工大学,68302,02,3,测绘工程(导航方向),,物理和化学,2,4.0,5000.0
上海,2025,本科普通批,综合,688,河南农业大学,68803,03,4,经济与金融,,不限科目,1,4.0,4400.0
上海,2025,本科普通批,综合,688,河南农业大学,68802,02,2,轻工类(烟工类),含食品科学与工程(烟草工程)、香料香精技术与工程专业,物理和化学,2,4.0,5500.0
上海,2025,本科普通批,综合,688,河南农业大学,68801,01,1,环境生态工程,,物理和化学,2,4.0,5000.0
上海,2025,本科普通批,综合,688,河南农业大学,68803,03,3,经济学,,不限科目,1,4.0,4400.0
上海,2025,本科普通批,综合,699,河南师范大学,69901,01,1,历史学,师范类,不限科目,5,4.0,4840.0
上海,2025,本科普通批,综合,699,河南师范大学,69902,02,2,物理学,师范类,物理和化学,5,4.0,5500.0
上海,2025,本科普通批,综合,690,河南医药大学,69001,01,4,儿科学,,物理和化学,5,5.0,6050.0
上海,2025,本科普通批,综合,690,河南医药大学,69001,01,3,精神医学,,物理和化学,3,5.0,5500.0
上海,2025,本科普通批,综合,690,河南医药大学,69001,01,2,医学影像学,,物理和化学,2,5.0,5500.0
上海,2025,本科普通批,综合,690,河南医药大学,69001,01,1,麻醉学,,物理和化学,5,5.0,5500.0
上海,2025,本科普通批,综合,689,河南中医药大学,68901,01,1,中药学类,含中药学、药学、药物制剂、制药工程、中药制药、中药资源与开发、生物工程专业,物理和化学,5,4.0,5500.0
上海,2025,本科普通批,综合,689,河南中医药大学,68902,02,2,中西医临床医学,,物理和化学,5,5.0,6000.0
上海,2025,本科普通批,综合,394,黑龙江大学,39403,03,9,生物工程,,物理和化学,5,4.0,4500.0
上海,2025,本科普通批,综合,394,黑龙江大学,39401,01,1,社会学,,不限科目,5,4.0,3300.0
上海,2025,本科普通批,综合,394,黑龙江大学,39403,03,7,网络工程,,物理和化学,3,4.0,5500.0
上海,2025,本科普通批,综合,394,黑龙江大学,39402,02,5,大数据管理与应用,,物理,3,4.0,
上海,2025,本科普通批,综合,394,黑龙江大学,39401,01,2,行政管理,,不限科目,2,4.0,3300.0
上海,2025,本科普通批,综合,394,黑龙江大学,39403,03,8,环境科学,,物理和化学,4,4.0,4000.0
上海,2025,本科普通批,综合,394,黑龙江大学,39403,03,6,机械设计制造及其自动化,智能制造方向,物理和化学,2,4.0,5500.0
上海,2025,本科普通批,综合,394,黑龙江大学,39401,01,4,旅游管理,,不限科目,7,4.0,3500.0
上海,2025,本科普通批,综合,394,黑龙江大学,39401,01,3,电子商务,,不限科目,4,4.0,4000.0
上海,2025,本科普通批,综合,396,黑龙江科技大学,39601,01,2,金融学,,不限科目,3,4.0,4800.0
上海,2025,本科普通批,综合,396,黑龙江科技大学,39601,01,7,市场营销,,不限科目,2,4.0,4000.0
上海,2025,本科普通批,综合,396,黑龙江科技大学,39601,01,8,会计学,,不限科目,2,4.0,3500.0
上海,2025,本科普通批,综合,396,黑龙江科技大学,39601,01,3,国际经济与贸易,,不限科目,3,4.0,3500.0
上海,2025,本科普通批,综合,396,黑龙江科技大学,39601,01,4,汉语言文学,,不限科目,2,4.0,4000.0
上海,2025,本科普通批,综合,396,黑龙江科技大学,39601,01,9,财务管理,,不限科目,4,4.0,4800.0
上海,2025,本科普通批,综合,396,黑龙江科技大学,39601,01,5,英语,,不限科目,2,4.0,4000.0
上海,2025,本科普通批,综合,396,黑龙江科技大学,39601,01,6,工商管理,,不限科目,4,4.0,3500.0
上海,2025,本科普通批,综合,396,黑龙江科技大学,39601,01,1,经济学,,不限科目,3,4.0,4000.0
上海,2025,本科普通批,综合,406,黑龙江外国语学院,40601,01,1,日语(精英班),,不限科目,10,4.0,26000.0
上海,2025,本科普通批,综合,288,衡水学院,28801,01,2,学前教育,师范类。无色盲、色弱,不限科目,2,4.0,5060.0
上海,2025,本科普通批,综合,288,衡水学院,28801,01,1,经济与金融,,不限科目,2,4.0,4600.0
上海,2025,本科普通批,综合,288,衡水学院,28801,01,4,财务管理,,不限科目,2,4.0,5060.0
上海,2025,本科普通批,综合,288,衡水学院,28802,02,5,智能医学工程,,物理和化学,1,4.0,5200.0
上海,2025,本科普通批,综合,288,衡水学院,28801,01,3,英语,师范类,不限科目,2,4.0,5390.0
上海,2025,本科普通批,综合,751,衡阳师范学院,75102,02,4,思想政治教育,师范类,政治,2,4.0,4000.0
上海,2025,本科普通批,综合,751,衡阳师范学院,75103,03,5,人文地理与城乡规划,,地理,1,4.0,4500.0
上海,2025,本科普通批,综合,751,衡阳师范学院,75101,01,3,网络与新媒体,,不限科目,2,4.0,6000.0
上海,2025,本科普通批,综合,751,衡阳师范学院,75101,01,2,汉语言文学,师范类,不限科目,2,4.0,4000.0
上海,2025,本科普通批,综合,751,衡阳师范学院,75101,01,1,国际经济与贸易,,不限科目,2,4.0,5000.0
上海,2025,本科普通批,综合,724,湖北大学,72401,01,1,国际经济与贸易,,不限科目,2,4.0,4500.0
上海,2025,本科普通批,综合,724,湖北大学,72402,02,2,大数据管理与应用,,物理,2,4.0,5850.0
上海,2025,本科普通批,综合,724,湖北大学,72403,03,3,环境工程(中外合作办学),非英语语种考生慎报,物理和化学,3,4.0,35800.0
上海,2025,本科普通批,综合,739,湖北汽车工业学院,73901,01,1,车辆工程,,物理和化学,1,4.0,5200.0
上海,2025,本科普通批,综合,725,湖北医药学院,72501,01,1,临床医学,,物理和化学,2,5.0,5200.0
上海,2025,本科普通批,综合,725,湖北医药学院,72501,01,2,医学影像学,,物理和化学,1,5.0,5200.0
上海,2025,本科普通批,综合,725,湖北医药学院,72501,01,4,儿科学,,物理和化学,1,5.0,5200.0
上海,2025,本科普通批,综合,725,湖北医药学院,72501,01,5,预防医学,,物理和化学,1,5.0,4000.0
上海,2025,本科普通批,综合,725,湖北医药学院,72501,01,3,精神医学,,物理和化学,1,5.0,5200.0
上海,2025,本科普通批,综合,735,湖北医药学院药护学院,73501,01,1,临床医学,,物理和化学,3,5.0,20000.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72303,03,10,中药资源与开发,,物理和化学,1,4.0,4000.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72301,01,3,市场营销,,不限科目,1,4.0,4000.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72301,01,4,健康服务与管理,,不限科目,1,4.0,4000.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72303,03,7,物联网工程,,物理和化学,1,4.0,4000.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72301,01,5,供应链管理,,不限科目,1,4.0,4000.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72303,03,12,卫生检验与检疫,,物理和化学,1,4.0,5200.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72303,03,9,药物制剂,,物理和化学,1,4.0,4000.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72303,03,8,药学,,物理和化学,1,4.0,5200.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72303,03,11,医学检验技术,,物理和化学,1,4.0,5200.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72301,01,1,英语,,不限科目,1,4.0,4000.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72301,01,2,针灸推拿学,,不限科目,1,5.0,5200.0
上海,2025,本科普通批,综合,723,湖北中医药大学,72302,02,6,护理学,,化学,1,4.0,5200.0
上海,2025,本科普通批,综合,761,湖南财政经济学院,76103,03,9,计算机科学与技术,,物理和化学,1,4.0,5900.0
上海,2025,本科普通批,综合,761,湖南财政经济学院,76101,01,4,财务管理,,不限科目,1,4.0,5000.0
上海,2025,本科普通批,综合,761,湖南财政经济学院,76102,02,7,工程造价,,物理,1,4.0,5000.0
上海,2025,本科普通批,综合,761,湖南财政经济学院,76101,01,3,会计学,,不限科目,1,4.0,5000.0
上海,2025,本科普通批,综合,761,湖南财政经济学院,76102,02,6,房地产开发与管理(智慧城市运营),,物理,1,4.0,5000.0
上海,2025,本科普通批,综合,761,湖南财政经济学院,76102,02,8,大数据管理与应用,,物理,1,4.0,5000.0
上海,2025,本科普通批,综合,761,湖南财政经济学院,76101,01,1,国际经济与贸易(数字贸易),,不限科目,1,4.0,5000.0
上海,2025,本科普通批,综合,761,湖南财政经济学院,76103,03,10,空间信息与数字技术,,物理和化学,1,4.0,5000.0
上海,2025,本科普通批,综合,761,湖南财政经济学院,76101,01,2,日语(财经日语),,不限科目,1,4.0,4500.0
上海,2025,本科普通批,综合,761,湖南财政经济学院,76101,01,5,人力资源管理(数智HR),,不限科目,1,4.0,5000.0
上海,2025,本科普通批,综合,764,湖南城市学院,76402,02,2,人工智能,,物理和化学,2,4.0,5900.0
上海,2025,本科普通批,综合,764,湖南城市学院,76401,01,1,城乡规划,,不限科目,2,5.0,5900.0
上海,2025,本科普通批,综合,741,湖南大学,74103,03,6,量子信息科学,,物理和化学,2,4.0,5300.0
上海,2025,本科普通批,综合,741,湖南大学,74103,03,7,化学类,含化学、应用化学、化学生物学专业。本专业类内分流任选。体检要求参见学校招生章程,物理和化学,2,4.0,5300.0
上海,2025,本科普通批,综合,741,湖南大学,74102,02,5,历史学,与美国加州大学洛杉矶分校、美国加州大学伯克利分校、英国爱丁堡大学等有联合培养项目；入校后可选拔进入人文科学试验班,历史,2,4.0,5300.0
上海,2025,本科普通批,综合,741,湖南大学,74103,03,13,自动化,"含电气工程及其自动化、自动化、电子信息工程、测控技术与仪器、储能科学与工程,专业分流时在上述专业内任选",物理和化学,2,4.0,6500.0
上海,2025,本科普通批,综合,741,湖南大学,74103,03,9,智能制造工程,"含智能制造工程、机械设计制造及其自动化、工业工程,专业分流时在上述专业内任选,入校后可选拔进入能源与动力工程(未来能源与动力创新实验班)、工科试验班(人工智能类)",物理和化学,2,4.0,6500.0
上海,2025,本科普通批,综合,741,湖南大学,74102,02,4,汉语言文学,入校后可选拔进入人文科学试验班,历史,2,4.0,5300.0
上海,2025,本科普通批,综合,741,湖南大学,74101,01,2,金融学,与美国伊利诺伊大学香槟分校建立“3+2”联合培养项目；选考物理考生入校后可选拔进入金融学+统计学(双学位)专业、金融科技专业,不限科目,2,4.0,5500.0
上海,2025,本科普通批,综合,741,湖南大学,74101,01,3,会计学,"含会计学(智慧会计)、会计学(ACCA)、财务管理(智慧公司金融),专业分流时在上述专业内任选。体检要求参见学校招生章程",不限科目,2,4.0,5500.0
上海,2025,本科普通批,综合,741,湖南大学,74103,03,8,工程力学(力学实验班),入校后可选拔进入理科试验班,物理和化学,2,4.0,6500.0
上海,2025,本科普通批,综合,741,湖南大学,74103,03,11,集成电路设计与集成系统,入校后可选拔进入工科试验班(人工智能类),物理和化学,2,4.0,6500.0
上海,2025,本科普通批,综合,741,湖南大学,74101,01,1,经济学类,"含经济学、财政学、国际经济与贸易专业。本专业类内分流任选,选考物理考生入校后可选拔进入国际经济与贸易+数据科学与大数据技术(双学位)专业、数字经济专业。体检要求参见学校招生章程",不限科目,4,4.0,5500.0
上海,2025,本科普通批,综合,741,湖南大学,74103,03,12,人工智能,"含人工智能、机器人工程,专业分流时在上述专业内任选；入校后可选拔进入工科试验班(人工智能类)",物理和化学,3,4.0,6500.0
上海,2025,本科普通批,综合,741,湖南大学,74103,03,10,微电子科学与工程,入校后可选拔进入工科试验班(人工智能类),物理和化学,2,4.0,6500.0
