province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
重庆,2025,物理类,专科批,180,411.0,411,358,109026,108669-109026
重庆,2025,物理类,专科批,180,410.0,410,429,109455,109027-109455
重庆,2025,物理类,专科批,180,409.0,409,387,109842,109456-109842
重庆,2025,物理类,专科批,180,408.0,408,407,110249,109843-110249
重庆,2025,物理类,专科批,180,407.0,407,374,110623,110250-110623
重庆,2025,物理类,专科批,180,406.0,406,349,110972,110624-110972
重庆,2025,物理类,专科批,180,405.0,405,388,111360,110973-111360
重庆,2025,物理类,专科批,180,404.0,404,397,111757,111361-111757
重庆,2025,物理类,专科批,180,403.0,403,368,112125,111758-112125
重庆,2025,物理类,专科批,180,402.0,402,340,112465,112126-112465
重庆,2025,物理类,专科批,180,401.0,401,378,112843,112466-112843
重庆,2025,物理类,专科批,180,400.0,400,360,113203,112844-113203
重庆,2025,物理类,专科批,180,399.0,399,322,113525,113204-113525
重庆,2025,物理类,专科批,180,398.0,398,367,113892,113526-113892
重庆,2025,物理类,专科批,180,397.0,397,351,114243,113893-114243
重庆,2025,物理类,专科批,180,396.0,396,335,114578,114244-114578
重庆,2025,物理类,专科批,180,395.0,395,340,114918,114579-114918
重庆,2025,物理类,专科批,180,394.0,394,364,115282,114919-115282
重庆,2025,物理类,专科批,180,393.0,393,332,115614,115283-115614
重庆,2025,物理类,专科批,180,392.0,392,316,115930,115615-115930
重庆,2025,物理类,专科批,180,391.0,391,324,116254,115931-116254
重庆,2025,物理类,专科批,180,390.0,390,312,116566,116255-116566
重庆,2025,物理类,专科批,180,389.0,389,316,116882,116567-116882
重庆,2025,物理类,专科批,180,388.0,388,334,117216,116883-117216
重庆,2025,物理类,专科批,180,387.0,387,296,117512,117217-117512
重庆,2025,物理类,专科批,180,386.0,386,326,117838,117513-117838
重庆,2025,物理类,专科批,180,385.0,385,308,118146,117839-118146
重庆,2025,物理类,专科批,180,384.0,384,321,118467,118147-118467
重庆,2025,物理类,专科批,180,383.0,383,284,118751,118468-118751
重庆,2025,物理类,专科批,180,382.0,382,312,119063,118752-119063
重庆,2025,物理类,专科批,180,381.0,381,353,119416,119064-119416
重庆,2025,物理类,专科批,180,380.0,380,274,119690,119417-119690
重庆,2025,物理类,专科批,180,379.0,379,297,119987,119691-119987
重庆,2025,物理类,专科批,180,378.0,378,257,120244,119988-120244
重庆,2025,物理类,专科批,180,377.0,377,268,120512,120245-120512
重庆,2025,物理类,专科批,180,376.0,376,301,120813,120513-120813
重庆,2025,物理类,专科批,180,375.0,375,295,121108,120814-121108
重庆,2025,物理类,专科批,180,374.0,374,310,121418,121109-121418
重庆,2025,物理类,专科批,180,373.0,373,270,121688,121419-121688
重庆,2025,物理类,专科批,180,372.0,372,270,121958,121689-121958
重庆,2025,物理类,专科批,180,371.0,371,269,122227,121959-122227
重庆,2025,物理类,专科批,180,370.0,370,238,122465,122228-122465
重庆,2025,物理类,专科批,180,369.0,369,238,122703,122466-122703
重庆,2025,物理类,专科批,180,368.0,368,229,122932,122704-122932
重庆,2025,物理类,专科批,180,367.0,367,251,123183,122933-123183
重庆,2025,物理类,专科批,180,366.0,366,227,123410,123184-123410
重庆,2025,物理类,专科批,180,365.0,365,244,123654,123411-123654
重庆,2025,物理类,专科批,180,364.0,364,262,123916,123655-123916
重庆,2025,物理类,专科批,180,363.0,363,247,124163,123917-124163
重庆,2025,物理类,专科批,180,362.0,362,242,124405,124164-124405
重庆,2025,物理类,专科批,180,361.0,361,238,124643,124406-124643
重庆,2025,物理类,专科批,180,360.0,360,212,124855,124644-124855
重庆,2025,物理类,专科批,180,359.0,359,232,125087,124856-125087
重庆,2025,物理类,专科批,180,358.0,358,206,125293,125088-125293
重庆,2025,物理类,专科批,180,357.0,357,241,125534,125294-125534
重庆,2025,物理类,专科批,180,356.0,356,220,125754,125535-125754
重庆,2025,物理类,专科批,180,355.0,355,250,126004,125755-126004
重庆,2025,物理类,专科批,180,354.0,354,236,126240,126005-126240
重庆,2025,物理类,专科批,180,353.0,353,226,126466,126241-126466
重庆,2025,物理类,专科批,180,352.0,352,200,126666,126467-126666
重庆,2025,物理类,专科批,180,351.0,351,216,126882,126667-126882
重庆,2025,物理类,专科批,180,350.0,350,205,127087,126883-127087
重庆,2025,物理类,专科批,180,349.0,349,212,127299,127088-127299
重庆,2025,物理类,专科批,180,348.0,348,192,127491,127300-127491
重庆,2025,物理类,专科批,180,347.0,347,211,127702,127492-127702
重庆,2025,物理类,专科批,180,346.0,346,193,127895,127703-127895
重庆,2025,物理类,专科批,180,345.0,345,208,128103,127896-128103
重庆,2025,物理类,专科批,180,344.0,344,184,128287,128104-128287
重庆,2025,物理类,专科批,180,343.0,343,181,128468,128288-128468
重庆,2025,物理类,专科批,180,342.0,342,189,128657,128469-128657
重庆,2025,物理类,专科批,180,341.0,341,175,128832,128658-128832
重庆,2025,物理类,专科批,180,340.0,340,185,129017,128833-129017
重庆,2025,物理类,专科批,180,339.0,339,172,129189,129018-129189
重庆,2025,物理类,专科批,180,338.0,338,207,129396,129190-129396
重庆,2025,物理类,专科批,180,337.0,337,176,129572,129397-129572
重庆,2025,物理类,专科批,180,336.0,336,187,129759,129573-129759
